hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,is_win
18,10,65,106,5,48,79,47,52,88,34322358,123051238,97676580,154507788,129340473,75648179,67585157,86846830,37171865,87289132,1
21,47,61,88,30,71,55,4,51,52,117393599,166924523,104100326,129549457,122428661,91421377,123858122,87352234,126172693,154846792,0
7,82,26,76,30,52,74,87,41,58,114980990,154715080,323792491,180012313,91654584,101450083,93119769,145550466,88933594,112377459,1
112,17,8,97,25,75,71,85,39,12,26771994,86799300,72312627,34505203,82262664,93552791,53178236,89137399,105323275,112250781,1
2,91,27,15,26,10,74,86,53,68,87285329,87382579,86799300,86726887,31078647,88508515,89157606,89217927,98887913,100883708,0
86,8,98,41,110,29,20,54,17,91,145692178,247607981,137272985,253962772,204834394,131237305,131043881,177416702,111189717,107081378,0
49,102,73,55,91,63,69,86,92,38,91377276,114287046,91366395,71234735,100639915,118998052,105506972,119020384,121284291,124308276,1
23,13,17,18,5,71,74,20,75,8,81725699,100240564,84366803,106873918,86753449,68446868,63457172,76224642,403816765,11760391,0
34,68,9,86,69,38,74,79,48,50,90159486,37399177,92119338,78512097,99084280,86750262,86870856,94049589,98018029,75750590,0
58,107,12,87,15,3,108,43,28,8,92847434,112250781,5150808,113331514,89269794,93473848,86785083,81852496,182993582,175463659,1
22,54,96,64,103,121,109,16,106,31,468599935,376376587,118134220,158847773,111114687,163587550,142139318,137925613,114787051,136421659,1
86,88,68,13,77,16,74,53,79,67,112377459,114911285,86792034,133829277,101450083,100752865,5738462,66598119,4885465,109335272,1
74,56,30,31,38,87,41,3,93,9,100829013,189993240,102085684,119540075,278167988,138665074,191899654,144761217,326504177,200592908,1
49,64,86,39,54,25,88,16,72,53,89244042,103039499,90938261,113055496,113070925,89330493,89249333,89871557,91644707,93616251,0
112,12,26,38,13,107,76,46,19,54,37658157,94004717,308924264,117956848,88153289,52191022,292461276,32936165,104275965,86715129,0
46,84,25,28,95,54,104,62,34,37,12231202,18180970,3916428,40209325,101495620,116249155,296226696,185996267,91539960,298726580,0
12,47,39,26,50,20,21,84,18,85,126130349,195971412,67189903,10519100,71249222,46564493,65754794,18504173,81558549,51522913,1
81,39,90,91,51,64,54,79,55,23,76904792,92127891,86741690,66420011,75390186,93670407,121052479,82630959,84772440,85417034,0
76,50,28,6,107,34,109,86,112,96,104611628,138848468,237578577,171211166,240727522,94762375,100895600,345803031,112531417,121833213,0
88,73,93,37,84,42,26,57,76,102,301072552,154059320,113164026,381779980,401697755,375741569,212956375,118056052,40407024,135119634,1
5,23,79,39,69,47,3,51,89,9,42933167,125385658,76403465,26290891,30655784,79798758,31521835,58280535,54312163,79625259,1
38,65,10,103,3,39,2,85,114,101,317343565,321201954,186771954,186759360,164843936,210287979,137217992,108221389,166458146,143693439,0
85,81,65,49,87,19,45,112,109,33,134566957,122445696,95145869,110583422,41470731,287481472,36343070,100758751,195454861,86715129,1
17,107,12,27,108,79,113,29,60,46,203828272,138817163,202379888,201085969,138781989,155437464,234338299,165986419,188865263,243100374,0
38,20,54,60,80,21,26,112,98,28,91701543,298726580,104070670,35125459,150419909,178366364,101356886,116876282,88826062,92897724,0
102,16,86,70,35,108,84,90,80,76,313106954,100078901,86992393,156089151,94006137,234507241,99789114,360389646,367030089,116001066,1
79,89,16,58,8,1,74,111,88,112,116876282,101356886,92897724,92253768,178366364,113735534,119137163,44232590,311236557,91852305,1
36,103,30,64,47,74,101,15,84,96,100885836,100432910,91992140,86722830,105333017,137530209,88971114,51747431,89438610,107897138,0
28,112,46,107,77,54,34,26,62,38,117956848,37658157,94004717,105001471,85008179,85937380,84853828,103578570,103578378,105607485,1
49,50,55,99,30,29,68,6,52,20,86806296,93429965,186686583,86813916,52295655,86738134,46431624,83926699,38055224,29728945,0
79,20,46,23,69,41,42,96,101,40,182231813,44814468,90692374,77713536,99085893,3423212,44265128,87980006,11550933,12073481,1
106,53,7,47,9,52,93,22,84,87,118073569,86785102,86761836,86724433,94923783,49317728,38628747,12231202,50828662,59752811,1
62,51,72,34,35,96,84,86,98,14,88271237,74432222,31078647,86799300,16769223,115802821,106542220,14649459,92064023,115914180,1
29,84,37,41,46,47,110,74,26,7,115250431,83533016,145883460,115843933,196007829,99055846,91395621,124391602,114990944,100803597,0
13,20,84,106,64,103,86,22,46,32,90191952,115621730,109883841,91974231,91981924,50828662,38628747,12231202,86043885,49317728,1
9,101,89,29,98,69,27,93,47,7,84671288,108548063,92513570,43810089,12065389,104512526,44091424,89117858,103832074,115658756,1
50,86,17,108,4,35,107,53,64,41,49317728,50828662,12231202,84429681,172424257,221666230,87382579,73562326,86727555,87285329,1
9,78,91,47,83,16,79,93,96,46,31818853,1185644,5448108,10366616,87196890,91019997,99672424,86724433,111709507,111706228,1
12,19,86,30,33,57,100,87,49,54,87440120,126238768,236858633,86974263,86975889,110539311,112377459,145550466,115141430,101450083,0
100,11,89,33,47,12,52,50,99,79,88719902,86799300,94155156,19672354,43276219,86738694,21289303,38515149,30237211,6922000,0
37,26,50,11,99,8,41,30,35,31,49657570,54245388,67592173,59864074,20647693,52084357,28981367,87006040,86717728,98960211,1
75,78,88,69,76,56,65,33,89,49,6922000,86799300,88719902,40547474,43276219,89269794,86802844,91064780,134556694,86725175,0
9,68,16,56,107,26,11,29,8,51,221666230,86727555,73562326,87285329,86698277,83625397,119321696,85367644,100246000,102600341,1
87,92,38,55,77,54,33,65,11,86,7185015,92756297,86750146,82783272,82868780,87196208,27005611,86700461,96169991,78512097,1
68,21,71,8,52,57,72,78,39,30,39120272,86774553,82859227,131682693,115063396,71857966,295911,134566957,125164924,123485937,0
72,107,55,8,26,39,103,41,87,63,106204137,196228187,39256913,113272381,86992358,111189717,107081378,177416702,131043881,131237305,0
11,99,72,90,31,33,55,49,87,93,77202346,32335598,86751819,86741086,86717429,116287390,47976221,178771086,112464030,113331514,1
66,20,41,39,34,30,89,22,106,87,94423740,86802544,66598119,89001276,61061435,89249333,91644707,91143798,80576254,89268488,1
63,89,72,26,90,85,73,55,39,83,100736071,52792523,91937540,142053439,110539258,143605774,100471502,132738193,114454357,75862222,0
78,27,67,68,13,74,9,51,33,98,31456357,140746,31763321,190609268,34505203,8969983,89558517,16844582,105194732,113708916,1
16,17,48,69,30,78,10,15,100,3,135656964,216067541,254710104,278006984,122406805,139031324,171211166,248941611,163587550,108717482,1
68,72,78,51,112,7,30,53,47,52,106809101,26316691,87586992,94338967,94049589,18180970,71286125,40209325,12231202,100317750,1
56,92,39,86,98,54,51,66,31,74,105831454,5663739,132815462,134199627,124100405,105194732,16844582,87165186,9836250,8969983,0
76,12,19,30,23,54,68,38,66,39,135878232,254710104,397462905,158847773,142974425,203463490,100217790,54795423,82986718,108997922,1
63,21,16,17,20,55,10,79,49,83,3940262,99155133,91359611,100867925,66598119,86802880,127464253,100953474,67040744,86776582,0
22,20,35,71,63,19,50,2,61,91,47976221,112464030,113331514,116287390,178771086,90365989,67615717,140245380,107119515,90790507,1
27,89,40,53,7,42,65,101,45,73,87382579,87285329,86799300,86726887,31078647,21265941,8712306,94155156,100317750,19672354,1
99,74,104,37,23,28,5,8,46,102,113435203,113457795,121917409,94296097,101525357,151835528,126253073,151625242,122255316,179773256,1
103,49,44,29,91,48,100,16,47,3,187824320,221666230,177648913,87063175,236858633,91369376,50828662,99983413,12231202,111034589,0
74,1,111,14,88,16,46,20,84,70,84354431,92404683,101963914,77178681,126212866,122551111,55649904,134159112,14353349,67891380,1
63,52,98,89,34,92,1,55,39,64,71090696,73760724,774185,84399197,87012746,89703632,89566346,57923682,78221125,16138197,1
31,61,100,39,106,50,48,46,28,84,118306291,100355350,105688724,257276699,114942716,131232255,104562754,118753851,102983993,100879352,1
98,86,13,4,62,55,112,21,30,12,7932121,116287390,89558517,89782335,34322358,91701543,35504297,120111123,94049589,123051238,0
57,83,13,5,63,64,27,100,8,97,10366616,236858633,221666230,86974263,108452107,49317728,85805514,50828662,84429681,172424257,0
46,25,54,79,65,91,80,81,38,64,41231571,41288955,101495620,3916428,76482434,93712171,91931211,26316691,86840554,107644273,0
93,65,20,61,85,69,72,22,102,100,75948840,92363924,115159120,84823349,86782944,157964504,110830820,111458290,297591746,130384677,0
65,3,58,9,80,33,48,73,92,99,21265941,94155156,86718509,100317750,8712306,87278757,89625472,70388657,82262664,86723143,0
45,8,55,88,86,59,84,73,50,16,108382060,135878232,134276083,142750189,89423756,177416702,131237305,106863163,107081378,92590479,1
20,41,34,32,101,44,11,91,86,51,109495665,120413031,114983482,90963382,97807902,93456258,40538365,187221,40037426,89884820,1
74,50,55,60,72,106,100,31,21,86,105725681,104849089,196328887,300244871,102811981,142195309,104772331,49818385,114912403,116755676,0
17,63,57,100,3,94,39,38,51,112,216067541,103275898,119594755,133705802,120569619,142139318,101586543,136575603,102644565,86861614,0
4,104,22,54,37,51,7,45,65,10,100317750,169025618,89117038,86738694,4281729,76600360,87197791,96196828,91701543,26316691,0
103,9,2,50,77,89,87,8,45,16,20321748,19757254,86698277,41470731,88719902,91730177,119180054,90199779,66228684,47976221,1
98,30,48,27,51,86,35,8,28,108,122065811,311586252,71266407,122906761,100174129,86743641,59752811,92706637,95145869,86975889,0
30,16,39,72,84,49,100,80,86,65,143556284,144359718,405038678,339256210,319435042,177085220,256269737,153749549,86772934,121833213,0
104,16,37,95,17,64,71,25,36,85,93661201,170244408,71899500,192777666,85338169,254720876,99074108,374680088,111496599,204071474,1
38,87,93,49,107,103,5,1,8,65,75605025,75467127,84922626,89100146,103178184,151835528,108383863,151625242,226340817,179773256,0
63,102,60,54,5,73,80,88,28,92,103902809,91753698,101460882,101325470,73188586,86741690,90504093,75390186,76904792,92127891,0
66,95,92,107,53,38,76,3,65,40,87278757,121769650,116585378,89117038,73562326,155332459,91364275,100758751,407321629,59463394,1
93,51,86,20,46,101,7,99,106,35,129748056,89246834,122594664,134729228,204640412,103729052,86861614,216067541,149486894,175538337,1
114,58,60,94,13,91,40,66,18,16,100471531,84772440,91443418,89871557,113457795,101356886,72312627,82262664,105248644,34505203,0
68,17,48,61,86,25,46,10,39,84,82327674,88585077,90892734,89246836,88553213,92588070,121926807,114031486,108376607,103039499,1
20,30,75,8,21,29,93,22,46,7,97904595,73221872,201922334,117323173,101095454,133565784,86853770,189950197,97633952,103876070,0
16,99,65,79,11,20,89,96,31,88,93736444,73154332,105308199,90423751,98134803,25907144,26682464,65623472,20237599,97590558,0
46,63,112,16,108,92,22,28,56,104,112250781,123051238,93552791,86785083,90423751,26682464,42989814,23883296,97590558,43619695,1
26,56,25,97,41,60,19,91,30,47,86727555,87177591,40547474,111620041,87276347,115102590,87360406,102099826,91162296,91443418,1
47,85,101,106,100,39,55,50,7,99,135878232,139876032,89423756,108376607,134276083,139280377,84772440,113800818,101695162,90882159,0
20,85,47,18,45,53,111,72,30,76,118748944,108644981,289528040,150032127,82034530,86801016,247784571,75741089,46069976,177575967,0
46,68,112,62,106,71,91,49,19,50,31818853,87196890,47434686,86726887,177648913,102823997,50828662,49317728,87293485,38515149,1
35,51,10,52,86,8,65,20,101,106,135878232,117199412,109758944,151550803,135726105,130416036,131237305,140153524,142750189,101375717,0
87,84,99,39,72,16,13,91,19,68,85375207,61284613,97676580,16769223,19757254,86723143,70388657,117421467,89625472,176184718,0
79,48,35,108,31,84,76,26,93,97,60726013,114321599,361434426,83730388,2434347,153911061,94006137,313106954,119138949,156089151,1
81,79,99,27,59,42,13,69,50,46,167436114,154100100,153605295,153601294,118329720,111495751,127953516,116885585,109835621,101885061,0
13,60,43,119,95,71,52,69,77,49,87012746,139876032,149486894,82327674,117281554,87278757,89117038,86799300,97590558,116585378,0
61,52,5,86,85,101,19,91,25,55,86700461,114559048,66988931,85375207,25175582,92949094,86698277,3916428,34505203,90423751,0
44,74,8,55,91,95,30,15,21,87,91971075,98172857,43401453,90180366,110155287,26852332,88704095,18711079,35779596,27407887,1
65,11,20,63,86,85,93,5,16,80,110539311,110759067,110620360,113825167,108717482,134858539,139104469,134090881,103679081,198552542,1
67,3,74,36,96,109,52,2,78,79,132851371,134556694,106573901,92423451,159020918,86745912,111620041,25907144,41231571,94155156,1
111,54,62,16,55,47,29,6,91,14,11550182,53178236,159020918,86840554,123787524,81852496,86870856,63703276,90423751,75750590,0
30,17,57,1,71,70,46,26,104,75,287879426,262470216,100502334,228026179,132409137,123590413,130645064,241858470,103663602,101766932,0
56,20,90,54,13,83,72,14,86,55,89326318,88156101,34322358,87201671,86750262,87278757,89625472,70388657,82262664,86723143,0
75,18,35,91,16,110,38,76,6,100,114239371,139280377,90882159,107081378,98878010,158847773,118134220,468599935,376376587,111114687,1
89,9,46,31,98,45,62,86,39,66,87278757,89625472,70388657,82262664,86723143,67601693,86738694,41470731,30237211,38515149,0
84,37,80,74,2,36,97,107,44,85,105605100,399414555,365688411,224643918,289052954,100829013,101240880,101460882,101208242,102085684,0
74,51,31,72,16,9,7,62,38,5,21265941,8712306,94155156,100317750,19672354,87360406,87177591,87276347,86726887,5448108,1
65,25,77,68,102,89,64,84,43,51,127869220,177008911,102424895,97565757,106170265,241944048,195220164,107343214,170295496,169012245,1
101,6,3,64,74,20,29,77,47,92,11550182,89625472,89137399,86723143,70388657,71286125,40209325,100317750,43720230,18180970,0
11,89,92,76,51,5,54,40,62,74,112377459,112127585,86770026,3940262,101695373,114911285,117971151,121610839,133829277,101450083,0
112,34,97,4,26,3,17,44,99,9,199851467,215725967,126506797,230950995,192921396,183857621,123121694,103097422,114836195,130375064,1
90,28,25,54,74,17,102,114,86,8,164683183,104500774,164197101,318371533,147267417,93119769,93616251,102099826,112377459,91369376,0
80,72,89,87,96,52,48,43,92,42,84772440,113457795,100471531,91443418,89871557,50828662,172424257,12231202,84429681,103735745,1
86,1,13,38,68,79,7,75,102,40,88271237,16769223,40013910,29337472,99845008,86747351,20321748,90810663,86828792,1522705,0
70,57,20,83,74,9,2,8,87,103,115222267,213337814,111252370,53775930,87408842,123106001,146728608,92393372,101661168,358851787,0
34,88,90,74,19,55,58,1,38,86,85417034,93670407,82630959,84772440,121052479,91698091,89399750,90892734,90882159,89407113,1
97,44,23,9,27,55,7,36,31,10,134276083,177416702,107081378,106863163,98878010,34505203,101356886,72312627,82262664,105248644,0
47,2,21,84,87,26,43,51,107,44,202315797,149172079,128382685,185987976,172272106,95744419,113696398,379108785,133427070,99367169,0
7,16,33,65,77,63,56,55,23,71,111620041,73562326,87276347,25907144,86745912,101450083,116585378,169025618,89117038,87278757,1
34,79,23,28,80,103,26,10,38,98,194818271,86761836,94923783,118073569,86724433,127202723,99672424,194521913,242697694,59463394,0
22,110,38,86,18,30,60,48,112,47,142718557,110936818,130291678,92855627,216067541,130671858,89246836,138885864,186627166,148215639,0
79,8,2,97,9,28,54,14,41,5,49317728,99643683,84429681,141690233,50828662,76173488,115141430,11929046,170532209,86974263,1
51,106,17,86,68,25,39,88,12,112,106497354,70673409,102119379,104275965,100624065,86715129,99643683,30237211,177648913,86726887,0
27,13,53,54,40,16,80,68,88,47,82327674,88585077,89246836,90045009,100883708,89249333,91644707,89330493,93616251,121052479,0
60,99,91,26,93,75,39,8,51,87,113055496,99460568,139876032,89166519,113705693,89217927,89157606,123854991,138885864,100883708,0
10,88,74,16,91,53,27,19,77,87,103099205,28070572,86748496,120555439,107154551,122380381,92775989,87621324,86745560,99703787,1
87,110,1,47,20,64,57,11,50,15,134428561,158116733,98947088,81541138,203422649,187441368,200073812,61553434,126447799,120757076,1
64,84,43,29,94,1,20,8,106,69,96307331,102596549,102020930,119576842,134865247,89654154,87442297,86802063,51541746,91443418,1
20,29,68,34,61,78,40,38,80,79,87177591,87276347,70627487,30237211,85805514,87285329,41288955,87264171,87382579,91988610,0
106,21,42,26,47,30,97,8,11,7,90415708,83703688,95160612,88825449,98093189,51921856,103187560,51469806,123221110,23677529,0
11,34,20,51,112,30,43,41,79,13,96063277,153062439,229065246,212424070,200166042,257942131,282168158,391292627,250857168,186226836,1
11,66,26,80,13,96,46,31,20,6,51073415,83868161,39749294,55360956,43810089,197336889,74093732,96824671,77594584,55420255,1
57,2,91,70,59,16,10,111,9,23,73562326,87276347,25907144,86745912,111620041,41231571,311360822,94155156,19672354,26771994,1
103,20,9,41,73,3,104,110,44,45,136575603,82327674,117281554,111189717,149486894,113800818,129958758,207829314,108382060,134711350,0
103,22,1,98,20,64,39,89,7,42,179913860,126961787,177621566,100958396,104195278,185970794,128188795,127830593,127843110,152343656,1
86,96,11,54,32,28,50,2,63,73,140153524,129958758,205813150,90892734,207829314,182331313,110228930,156662698,166458146,120374476,1
54,104,90,87,76,19,60,43,77,50,26316691,52309044,109512357,94049589,113995822,86870856,90423751,87586992,177411785,11550182,1
42,30,64,36,43,67,78,96,101,27,146609181,140934228,109801736,103861565,146593746,94431977,96117530,164026692,101633180,90950804,1
36,64,28,46,53,18,112,60,9,13,77144682,79175043,120447122,117275286,23900288,89001276,113555950,368829798,40165949,29110522,0
74,8,111,29,107,23,76,54,112,65,105248644,19672354,94155156,38628747,25907144,87177591,86745912,87276347,86727555,111620041,1
16,25,94,75,39,11,29,83,30,28,189502087,86741304,80576254,89330493,29110522,147864584,97647207,100715194,50025390,101525357,0
85,46,93,90,13,72,20,7,43,96,150697309,211250014,121995225,153235332,115193662,128792476,154694368,48738446,236227339,128693876,0
101,100,74,63,85,65,37,67,7,47,82327674,89407113,98878010,108382060,111291593,124566285,136186119,112960848,88521435,117281554,1
47,6,114,45,85,107,82,19,92,112,28070572,97658618,155332459,292921272,349310876,157989498,91364275,120201372,385750274,100758751,1
67,7,34,87,69,48,78,16,101,96,61206503,72735318,175212097,91646642,93473848,71954927,66290117,93516225,79949627,86715129,1
30,110,39,2,18,36,100,94,102,67,301695805,234033625,150175269,248652253,113991598,126963118,182483640,86181242,102261928,180360232,0
87,21,35,110,51,7,10,11,2,68,89871557,92551671,91644707,102020930,93616251,86741304,80576254,29110522,189502087,89330493,1
79,66,93,80,13,73,104,30,7,65,75750590,90423751,63703276,86870856,96169991,19757254,20321748,32335598,85375207,88719902,1
84,93,30,98,82,87,97,34,71,8,176271068,176284782,176462019,153112500,177291200,128302823,219013562,204670703,118840822,120650243,0
78,48,34,100,64,29,17,87,19,16,211884113,180012313,94281932,192914280,91654584,110539311,164532005,201741490,132739889,116782914,1
65,21,1,66,53,79,73,63,55,64,41231571,3916428,101495620,41288955,76482434,89399750,90892734,90882159,91698091,89407113,1
9,23,78,27,63,49,54,87,66,16,119137163,295697470,109490736,72156367,113735534,11865327,53178236,254025588,93552791,130801103,1
7,96,76,68,34,9,67,98,16,92,93104892,774185,94860836,87061645,87012746,86767526,110352974,92600426,50811606,93275155,0
86,106,64,77,99,78,15,27,53,73,114239371,136477860,89371588,123854991,98878010,315657960,86745912,86727555,87276347,73562326,0
21,66,53,10,40,79,29,52,1,61,5448108,86861882,10366616,40547474,38515149,87196890,85375207,19757254,21289303,20321748,0
16,41,76,29,79,70,28,27,98,25,100240793,110464822,125661623,114952222,120393058,2434347,99789114,240744694,173916069,272662472,1
7,93,68,96,17,2,57,35,101,41,86761836,194818271,119631156,87040694,118073569,86715129,8591574,74040691,58134384,84105632,1
52,25,7,72,63,84,55,15,45,64,34419069,73240191,91491083,30179363,142415974,97807902,109495665,120413031,90963382,114736198,0
25,57,88,41,64,44,37,30,96,119,129618507,58298196,142632356,292877267,87939207,103767715,156641896,118634941,77271488,146153513,1
96,84,68,13,44,41,27,43,47,20,102304762,86919603,84677534,84853828,85937380,86785102,86761836,118073569,86724433,94923783,0
64,99,43,3,102,18,9,29,91,70,96196828,53178236,87586992,76600360,36547811,41231571,87278757,94155156,19672354,82262664,0
98,65,26,23,48,88,55,104,111,8,89774212,167753022,134517038,101131545,102856993,114427877,149970561,179603165,117731777,208796906,1
71,50,21,19,69,112,28,55,91,106,105725681,100758751,155332459,154656300,100396320,58134384,194521913,86750050,105663807,59463394,0
86,11,103,13,58,46,73,62,88,92,100881809,89246836,99460568,102020930,89296893,89871557,90892734,84772440,89423756,89407113,0
28,112,104,76,8,86,15,84,54,51,173476224,86772934,211884113,177085220,339256210,113272381,86992358,196228187,316418025,216684917,1
58,30,65,100,72,95,47,3,16,13,91364275,186837494,837140479,100758751,136938490,86822085,85937380,85008179,105045291,87063175,0
110,25,3,26,10,21,11,75,2,31,38450169,81320041,40793980,74285838,82455711,71121512,81642833,42375594,92235851,36408933,0
26,11,51,21,78,25,20,38,93,103,131043881,92590479,101908305,110228930,125576983,167586065,173812218,110837826,96768866,167799352,0
91,81,86,53,80,19,18,67,30,74,101695162,139280377,114239371,139937922,80929738,129958758,207829314,114031486,160678812,88585077,0
87,88,72,13,99,38,50,30,37,19,83370939,73240191,30179363,34419069,91491083,80346244,11767812,34232886,86986168,86788706,0
71,11,7,20,6,51,26,93,106,64,114914256,115141430,123885977,70673409,90191952,99803639,209640209,177885192,36327727,56617787,1
66,92,6,88,106,72,17,20,7,98,86846354,91260176,50512293,87375583,123278602,180018691,180730908,114166172,47378085,174359982,0
46,7,41,68,40,61,3,13,78,51,86761682,98172857,20321748,75750590,86698277,97590558,87278757,116585378,94338967,89117038,0
30,83,75,17,112,26,71,25,100,34,16571807,86828698,86768178,177648913,86747351,85805514,86743032,20441493,5448108,99643683,1
76,62,72,103,89,92,54,53,98,5,86750262,86802844,89269794,91064780,11550182,40547474,43276219,88719902,19757254,6922000,1
93,52,70,79,21,3,17,63,73,98,69325073,89742217,91918857,92330456,88792641,94049589,88655279,98018029,75750590,86870856,0
76,23,27,41,13,51,68,47,114,16,173880329,103940975,103039499,186627166,156662698,107081378,98878010,106863163,177416702,101695162,0
100,69,83,47,21,73,91,19,85,7,134276083,139876032,89423756,135878232,108376607,105248644,25907144,19672354,94155156,38628747,0
27,86,28,11,8,42,7,21,75,26,111737405,252706108,106334964,116052400,132075942,262895420,149912515,245884311,188499321,158504199,1
120,113,5,33,36,4,75,110,2,92,84772440,154715080,100471531,102099826,101450083,81852496,11550182,182993582,86785083,177411785,1
50,78,74,10,100,47,60,1,65,87,41470731,84429681,86811043,87360406,21604967,106067717,109883841,110601589,136636129,8591574,1
21,69,55,18,27,54,80,87,26,13,326942438,130849229,104231808,140141752,180950681,156662698,194624542,108977404,250604896,227657377,1
14,34,109,16,79,86,32,13,28,10,163587550,150695733,196546726,125576983,116852311,131043881,89598554,139822354,138885864,186627166,1
28,11,114,20,104,13,107,88,109,5,220202887,80929738,102020930,137273293,221743617,108376607,89423756,253962772,135878232,117990312,0
92,103,58,9,48,5,74,3,93,21,124049453,123787524,89782335,86840554,112250781,76600360,134556694,89137399,96196828,53178236,1
74,71,53,30,67,76,58,72,7,60,137925613,254013249,125576983,116852311,186977347,149486894,135726105,109758944,86861614,117199412,1
11,29,87,86,72,97,65,64,101,8,120249366,86860971,111533411,99371188,69587727,260356836,113999167,104910820,129083256,120899786,1
97,37,93,74,107,95,28,27,13,104,258163409,180378595,148526973,186419935,209051054,116905654,143556284,100598959,94281932,144359718,0
17,28,51,31,40,66,20,49,98,11,113300354,154334479,127607301,161026830,160727332,101783200,114089112,47556611,114424441,95825708,0
20,66,13,78,82,100,2,63,40,68,85375207,61284613,97676580,16769223,19757254,90423751,123787524,88655279,98134803,129340473,1
47,43,9,101,20,42,16,74,68,57,100710185,108717482,89001276,89603649,104275965,108939324,89249333,121052479,89330493,93616251,1
85,72,46,2,119,91,25,96,10,27,91064780,89269794,250114507,130801103,93552791,26771994,94054712,88271237,311360822,19672354,1
68,69,106,94,2,111,77,33,49,107,163555221,140353841,134683396,194027237,157557921,113800818,163227125,89423756,135878232,84772440,0
59,10,79,13,111,5,9,41,102,45,94786276,91854805,168785654,71869498,115810875,86822569,91730177,92968238,47976221,66228684,0
59,93,2,84,110,9,112,23,4,3,86700461,94004717,84853828,87382579,117956848,41231571,25907144,221666230,86745912,94155156,0
99,9,7,76,22,20,66,8,40,65,86724433,94923783,86761836,194818271,118073569,21604967,127716304,87360406,84429681,86811043,1
34,54,107,65,111,39,55,87,93,32,92477990,86793739,114672220,176988393,109512357,83867257,119280615,41818582,122049498,26596237,1
53,49,16,5,70,98,2,90,12,88,111709507,111706228,103337365,91554848,112956437,30353102,14386172,19824987,102741463,124292787,1
96,109,64,17,101,78,20,47,68,44,101312582,89654154,38271450,51541746,86802063,113874152,114852327,118039482,92718326,100646985,0
93,17,110,38,101,65,103,98,20,49,123854991,90882159,98878010,142750189,140153524,134276083,89423756,84772440,113800818,135878232,1
107,18,76,38,111,74,48,30,28,103,135726105,136477860,117587043,117199412,160678812,139822354,186627166,131043881,138885864,89598554,1
91,38,56,73,20,69,26,74,112,106,207829314,129958758,114031486,88585077,160678812,117199412,135726105,149486894,86861614,109758944,1
66,98,54,62,5,94,102,103,51,86,26771994,86828792,33369177,93473179,92513570,87360406,87177591,87276347,86726887,5448108,0
29,66,39,33,8,21,68,53,52,89,44463405,59457413,87360406,85805514,87177591,93614932,89782335,53178236,86716947,91646642,0
29,5,59,102,15,39,33,20,13,6,113741621,193154484,121220247,166689991,103880100,87591974,102823997,109778511,3246092,116434499,0
31,28,103,50,15,76,92,19,93,91,89137399,96196828,53178236,76600360,86750262,70388657,87278757,87264171,86723143,82262664,1
100,33,95,87,47,19,64,89,49,77,84853828,117956848,94004717,116525052,101062921,397462905,158847773,142974425,135878232,254710104,1
78,50,85,87,72,104,25,86,98,47,113055496,139876032,111533846,89166519,113705693,124566285,103755869,132122586,88521435,117281554,1
76,65,30,18,12,106,108,109,27,85,70388657,38628747,87196890,121404228,89871557,196931374,198631761,323845738,126598297,207983361,0
56,107,86,33,106,88,79,63,8,9,21289303,85417034,89603649,84772440,100471531,93616251,86741304,89871557,142139318,112377459,1
96,27,53,49,16,42,9,23,97,3,91924140,123518532,119283596,128356373,140652905,119845364,167186695,135878232,134276083,99492741,0
107,15,90,76,41,62,28,18,35,87,207829314,90892734,140153524,205813150,129958758,103940975,111291593,137193239,173880329,103039499,0
34,33,98,63,20,97,86,56,58,99,86745912,73562326,87276347,315657960,86727555,90882159,101695162,108382060,113800818,91698091,1
16,35,70,27,107,8,102,74,87,92,326562941,65166008,136214996,92028391,94439767,400157777,91932652,108380255,31584287,125498547,0
27,112,21,55,44,89,39,68,106,51,181273993,105995947,91538553,100174129,122065811,105663807,86750050,58134384,91554848,87307430,0
59,112,105,100,52,86,79,45,51,1,177648913,90793520,104275965,86715129,106497354,86768178,105178768,59752811,119321696,102823997,0
7,88,79,9,89,68,86,67,55,13,6922000,88719902,40547474,19757254,43276219,91064780,11550182,89269794,86802844,86725175,0
41,25,101,16,37,15,47,85,29,30,139739621,97271528,117822043,58486857,116556982,153773845,134529023,144138019,98961025,136960967,1
28,93,55,98,86,79,20,6,82,41,59654545,51312524,55969640,70237235,45995381,204071474,100923744,111496599,397928698,183990855,1
88,76,5,90,63,20,106,55,93,87,129008692,29110522,88171564,171320790,86802544,86049293,77005135,196235493,250174657,100923744,1
75,29,34,69,83,48,84,87,55,89,90423751,105308199,98134803,93736444,94612878,102707648,48220778,123006338,97383503,106809101,1
84,48,90,12,2,87,51,6,74,37,102119379,87293485,38515149,292461276,10366616,104275965,86715129,105178768,97658618,52191022,1
7,76,27,36,71,68,13,56,23,106,242697694,59463394,84853828,94004717,155332459,85008179,87063175,86822085,105045291,85937380,1
71,26,34,17,51,39,50,40,35,7,57686681,13729557,16593893,105194732,400183,28352903,78512097,99084280,90159486,28850313,1
47,98,102,63,5,31,49,54,40,72,76482434,41231571,3916428,101495620,41288955,31078647,86799300,74432222,88271237,16769223,1
20,65,15,6,30,22,95,26,110,51,136099804,169672157,148215639,113626391,157240996,229065697,170312017,136624722,135384059,53860798,1
