hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
91,17,51,80,64,75,103,106,79,84,1
75,107,49,2,10,8,111,38,69,13,1
13,39,6,83,65,74,18,86,62,55,1
26,17,62,85,106,13,87,89,100,12,1
55,90,46,70,5,104,83,13,8,26,0
67,73,3,78,101,31,44,27,50,49,1
25,5,89,104,16,75,74,63,100,28,1
13,101,67,88,42,84,18,71,104,52,1
27,17,31,19,77,79,63,103,96,52,0
86,84,63,34,96,23,79,48,106,55,1
18,91,13,80,90,66,100,44,20,39,0
43,72,51,100,27,78,79,107,9,48,1
54,22,25,17,7,26,11,10,2,83,0
87,7,53,47,43,31,72,88,1,13,0
28,85,50,100,15,89,29,25,91,53,1
39,74,44,91,7,17,38,13,50,95,0
46,28,93,121,31,1,55,100,91,76,0
100,51,39,1,26,7,50,89,17,80,1
98,86,73,97,9,56,5,69,92,103,0
41,64,16,47,23,95,88,30,65,76,0
23,63,68,69,17,48,13,60,103,27,0
47,40,20,7,109,84,65,87,89,63,0
72,53,81,91,25,80,97,3,58,9,0
47,107,91,78,81,86,96,36,68,15,1
46,79,7,78,65,84,21,103,68,1,1
72,68,41,29,71,13,19,84,20,75,0
110,101,67,25,26,30,2,64,69,35,0
7,59,112,39,55,19,91,50,52,62,0
79,54,34,38,111,93,41,20,101,74,0
63,13,29,42,68,16,33,65,1,64,0
101,97,42,48,51,68,13,96,15,33,1
101,29,76,27,15,74,86,56,68,96,0
55,58,49,79,77,28,50,73,62,65,1
13,29,62,82,20,78,2,7,43,30,0
13,36,23,4,33,20,110,25,49,19,1
41,42,85,20,74,19,86,111,97,94,1
89,30,40,84,13,20,47,106,103,29,1
93,51,74,68,75,20,87,61,11,8,0
49,59,7,29,101,45,86,27,44,69,1
51,5,54,66,34,92,9,63,73,38,1
10,103,109,65,23,55,32,1,104,111,0
15,50,86,4,51,72,3,91,25,7,1
64,100,95,57,52,86,25,54,19,79,1
50,84,13,53,109,29,43,1,107,20,1
100,98,29,8,26,55,23,109,107,111,1
41,74,23,101,104,28,111,98,8,84,1
54,121,44,82,114,53,97,25,86,16,0
29,74,101,56,16,67,20,13,96,7,0
38,100,50,11,106,72,31,112,28,21,1
107,38,43,111,109,100,27,8,45,2,1
110,29,17,20,67,49,101,65,107,1,1
54,90,72,17,26,53,46,63,51,55,0
86,74,60,1,98,42,30,51,39,57,1
86,46,8,65,72,2,92,52,54,88,0
14,88,54,55,92,11,53,3,89,28,1
56,94,27,50,104,37,42,7,32,106,0
16,46,86,66,61,1,87,74,40,21,1
111,8,76,58,38,85,48,98,88,79,1
86,48,51,62,47,21,5,73,31,76,0
9,88,79,63,46,27,76,16,15,69,0
75,53,18,76,40,71,65,109,7,39,0
32,37,49,55,10,84,73,2,87,8,1
80,79,52,63,66,33,46,25,16,54,0
7,38,26,93,11,21,65,6,68,20,1
52,87,85,46,56,90,7,81,65,55,0
33,41,21,28,30,87,2,13,18,69,1
52,72,87,91,88,19,25,30,112,54,1
55,7,30,54,22,65,47,62,10,111,1
2,85,120,109,86,103,23,96,3,10,0
77,101,7,95,51,30,5,67,99,13,0
8,98,101,25,26,54,55,28,75,13,0
74,47,112,3,80,60,18,25,61,69,0
26,93,74,9,31,48,17,51,87,5,0
29,70,13,85,87,100,21,50,68,72,0
30,98,17,9,79,51,58,11,70,83,0
85,69,92,47,35,76,20,86,53,72,1
3,107,114,9,39,49,81,13,86,83,0
55,60,3,18,86,79,21,89,48,64,0
61,53,70,66,26,18,20,58,107,67,0
30,17,38,110,77,103,54,28,43,111,1
69,12,38,49,30,74,72,7,41,111,1
50,41,74,109,87,17,94,20,63,110,1
30,23,78,12,74,22,66,72,41,60,0
39,87,85,78,80,51,7,8,25,112,0
54,17,83,28,75,18,2,112,94,91,0
58,86,77,78,13,98,84,106,104,101,1
49,33,63,51,83,89,38,26,90,106,0
25,56,100,7,50,88,4,62,26,52,1
88,11,103,54,92,49,63,51,9,3,1
20,51,103,1,21,67,78,88,69,101,0
51,77,101,33,21,34,50,106,88,68,1
51,20,50,49,102,28,54,76,90,86,1
109,86,97,31,49,77,111,27,44,2,1
74,79,65,48,64,55,19,90,97,46,0
25,54,114,96,87,86,37,51,46,63,0
68,9,100,63,29,74,38,51,27,70,0
48,92,13,42,65,16,67,31,96,43,1
86,74,101,89,69,53,33,30,78,29,0
47,43,101,99,31,27,7,46,68,96,0
41,30,60,25,36,11,57,51,87,99,1
65,29,40,19,91,56,39,83,53,31,0
38,77,76,84,57,15,104,107,6,75,0
9,84,111,65,70,8,38,37,14,76,0
71,66,73,76,3,86,54,63,51,79,1
96,66,86,54,34,62,78,113,98,27,1
46,7,112,14,106,68,60,21,11,42,1
7,35,39,99,26,41,30,11,51,22,1
86,74,96,107,8,52,84,11,20,60,1
50,95,7,61,106,89,74,83,2,87,0
93,43,20,100,58,3,38,25,19,91,0
16,92,11,38,15,52,61,91,19,84,1
76,86,1,52,51,79,49,45,64,99,1
77,101,13,33,51,106,21,78,80,107,0
50,38,39,11,7,74,8,65,84,86,0
20,62,65,72,41,22,30,87,67,53,1
65,47,3,91,6,64,67,60,30,76,1
49,63,65,64,92,68,27,2,48,88,0
77,16,87,29,35,89,64,38,72,43,1
7,106,75,87,15,9,27,29,101,77,0
79,44,66,97,88,3,54,65,72,55,0
41,48,103,70,101,51,18,73,50,20,0
101,75,105,106,100,17,7,72,50,55,1
16,96,47,68,74,18,2,23,90,6,1
66,86,61,69,48,9,58,89,3,11,0
99,26,78,29,10,2,47,50,98,79,1
101,29,41,63,20,91,96,87,19,15,0
41,15,33,98,101,77,40,64,9,31,1
44,65,66,96,3,7,21,110,35,53,1
3,60,19,96,91,110,93,71,87,25,1
95,107,65,43,87,56,29,5,28,25,1
73,88,63,97,92,54,5,66,17,55,0
63,89,88,1,92,12,55,76,3,90,0
13,99,98,20,8,69,91,19,29,75,0
26,22,7,67,6,30,40,84,94,78,0
23,86,101,55,41,45,68,15,10,7,1
2,79,26,10,98,30,8,51,40,45,1
79,13,42,74,35,96,86,48,21,68,0
91,49,33,19,62,39,79,55,88,73,0
84,20,46,47,71,19,110,85,37,91,0
48,106,64,88,114,70,44,37,84,97,1
25,20,95,22,97,93,26,10,38,34,1
106,79,28,29,10,88,11,87,84,8,0
93,55,79,25,80,78,86,72,53,51,1
68,96,63,86,21,84,20,47,65,17,1
56,40,42,106,16,78,9,27,93,51,0
53,91,60,3,44,13,93,20,103,98,1
27,19,51,91,1,99,39,42,68,25,1
75,28,95,97,20,87,8,71,47,16,0
56,57,28,19,111,65,23,64,8,46,0
7,54,49,101,65,110,41,91,17,8,0
11,17,21,84,25,90,106,16,85,15,0
96,86,31,89,35,76,100,27,93,85,0
31,10,98,91,96,9,23,77,79,29,1
68,38,12,86,53,46,66,103,73,69,1
8,84,86,104,46,99,110,41,51,74,1
65,62,10,30,39,3,16,15,54,89,1
66,72,7,52,71,51,62,39,87,70,1
61,1,46,50,71,86,51,17,72,3,0
101,106,63,16,15,41,9,39,27,46,1
107,27,109,28,54,43,69,26,98,106,1
29,93,82,84,101,6,30,92,74,47,0
87,91,96,19,17,99,34,27,9,64,0
114,108,27,16,86,52,49,76,94,100,0
95,51,93,25,20,30,26,39,6,29,1
3,15,18,41,53,101,93,102,96,78,0
68,90,18,13,107,1,49,58,51,20,0
87,60,70,8,98,107,110,42,41,74,1
22,18,30,58,41,50,26,1,21,98,1
20,78,15,94,64,101,47,106,103,96,1
78,50,48,47,3,79,13,29,9,16,0
57,76,14,87,77,43,60,38,86,19,1
100,58,19,8,38,72,78,7,3,34,0
1,29,68,87,97,11,30,96,86,52,1
71,8,84,76,102,16,80,104,63,20,1
50,20,96,97,42,83,29,49,30,47,0
68,39,78,88,101,31,74,62,15,90,1
65,78,54,102,96,53,9,68,3,73,1
110,18,28,47,107,29,69,39,12,26,1
47,27,11,96,50,72,74,85,51,3,1
106,7,8,69,87,96,33,35,3,13,0
95,71,86,25,85,72,83,26,7,35,1
11,51,65,27,81,13,43,87,15,89,1
36,84,64,44,30,53,103,92,77,20,1
57,13,94,84,64,101,31,67,43,88,1
47,91,28,97,79,15,17,110,87,99,0
52,54,65,35,14,88,63,3,111,15,1
83,69,34,96,15,42,64,43,65,102,0
79,49,2,110,18,88,70,33,74,30,0
41,9,101,86,69,84,64,20,21,15,0
13,73,64,51,3,76,46,8,91,5,0
72,91,40,85,73,58,67,3,7,19,0
74,54,87,110,28,42,97,46,102,86,0
11,71,87,55,8,5,46,63,96,107,0
50,60,12,47,45,4,36,113,88,31,0
100,41,74,68,28,11,65,20,55,9,0
13,7,65,89,68,17,16,92,96,76,1
102,64,76,99,8,36,56,86,78,85,0
62,90,18,29,34,109,98,79,23,51,1
86,43,33,98,44,13,90,29,103,89,0
16,38,9,72,3,15,49,86,71,103,1
96,9,50,47,79,68,11,51,21,30,1
1,64,27,65,97,106,41,7,15,101,1
5,11,7,39,62,87,4,21,46,26,1
85,48,21,64,89,81,90,25,55,39,1
13,58,86,67,96,16,9,31,29,41,0
28,83,7,106,54,8,33,114,46,87,0
38,88,72,3,76,86,23,69,21,93,0
111,51,92,98,11,2,87,74,15,85,1
93,2,30,47,26,99,101,13,91,104,1
97,92,91,9,17,65,77,20,86,13,0
106,11,100,31,86,78,50,70,39,87,0
39,65,10,41,84,94,7,106,101,96,0
65,39,20,68,99,88,7,27,47,8,1
19,86,40,46,66,1,74,53,68,7,1
42,25,39,55,11,7,106,51,21,112,0
59,84,55,2,50,98,23,79,28,48,0
39,12,55,47,86,106,98,3,11,112,0
4,13,3,60,10,61,40,9,31,7,1
48,119,49,53,15,88,57,72,87,43,1
15,76,41,83,3,94,7,47,101,96,0
79,9,83,45,78,86,2,43,50,55,1
11,86,42,63,75,7,9,20,33,25,0
101,37,74,9,5,58,86,88,46,106,0
92,16,74,93,88,63,79,64,96,55,1
68,60,64,43,84,103,87,96,106,20,0
2,21,83,120,46,10,37,77,106,51,0
50,73,55,15,68,90,3,106,69,78,0
78,93,96,83,87,63,30,29,77,92,0
21,58,63,86,54,13,92,32,103,91,0
50,83,82,2,65,16,68,8,86,98,0
55,107,74,18,111,53,88,10,13,30,0
8,98,79,23,74,10,57,29,87,46,0
71,50,1,39,28,60,19,106,101,10,0
85,49,2,76,79,28,18,87,30,74,1
41,88,97,76,16,103,23,40,72,3,0
63,54,42,87,47,84,73,4,96,57,0
54,100,39,108,30,50,19,59,51,11,1
64,107,54,51,76,15,88,18,83,111,1
18,110,65,46,86,60,54,98,20,38,0
11,10,5,88,71,70,32,55,106,100,0
63,21,26,8,15,55,39,107,54,50,0
100,86,55,8,106,3,85,98,39,64,0
104,4,71,40,68,53,69,86,9,70,1
39,55,77,86,3,60,99,72,11,112,0
4,31,16,73,65,10,86,91,104,22,1
78,9,68,76,41,96,31,82,101,69,1
112,30,18,41,52,20,66,72,7,13,0
17,92,86,8,72,39,63,88,55,79,0
18,62,43,40,112,106,69,63,91,71,1
52,86,75,51,1,7,11,39,112,55,1
5,31,17,73,54,49,16,45,3,103,0
30,53,13,77,73,20,72,33,43,64,0
73,111,14,9,88,50,8,103,16,93,1
41,78,15,31,26,9,79,96,74,89,0
38,90,41,87,23,72,30,11,104,60,0
75,62,8,65,49,110,99,55,93,30,1
77,78,3,20,13,101,21,42,9,51,1
23,96,79,93,20,46,42,9,5,65,0
51,91,98,90,72,99,85,102,15,63,0
91,19,37,7,26,20,50,38,39,6,0
28,86,97,62,8,93,65,37,40,91,0
29,98,85,10,86,78,80,101,23,19,0
46,98,8,25,86,54,13,104,101,92,1
107,48,108,87,76,27,8,62,29,72,1
12,72,88,45,3,58,39,67,83,37,1
43,42,77,30,51,27,7,34,57,53,1
50,69,75,1,30,72,112,100,87,106,0
48,33,87,13,9,20,46,50,79,65,1
63,30,64,20,13,78,51,31,10,103,0
121,18,96,48,59,111,76,19,41,69,1
34,67,53,90,7,77,5,21,74,60,0
74,6,37,16,84,72,22,41,9,79,1
26,69,76,19,119,72,86,25,102,83,0
71,40,8,78,7,1,9,39,79,96,1
36,7,40,68,73,1,39,16,31,104,1
53,20,65,80,70,7,97,106,72,31,1
53,33,93,88,91,79,96,10,9,90,1
7,39,79,18,50,75,25,100,68,28,0
30,9,63,90,96,87,70,75,64,58,1
3,88,11,8,14,77,108,37,76,100,0
55,87,6,20,72,40,7,109,50,53,0
103,23,79,78,34,20,89,38,40,65,0
9,11,41,3,39,83,8,97,25,101,0
68,77,53,49,20,51,45,50,48,92,1
81,53,11,79,25,19,74,64,65,91,1
93,99,7,68,39,20,8,85,110,11,0
15,17,37,83,57,16,70,49,91,86,1
85,38,13,109,90,78,10,25,86,65,1
95,86,102,82,75,35,93,87,71,2,1
85,16,111,18,43,2,30,91,22,8,1
55,86,72,64,42,9,13,50,83,59,0
50,29,103,6,9,79,62,18,17,28,0
72,34,99,90,23,36,74,108,31,87,1
42,56,21,101,65,28,29,98,43,20,1
30,110,86,39,1,7,56,74,15,101,1
28,86,80,33,39,49,62,34,66,52,1
104,28,54,37,64,51,48,79,9,98,0
84,67,70,97,86,22,9,13,27,8,0
114,89,3,46,9,51,11,63,41,68,1
22,100,96,93,5,108,88,52,30,95,1
3,85,72,53,39,70,15,40,50,100,1
72,100,30,66,15,87,54,55,76,60,0
28,1,100,11,87,96,84,106,93,20,1
23,41,57,59,112,13,20,60,87,8,1
7,65,1,62,87,41,5,64,93,13,1
69,88,43,10,50,11,48,100,87,78,0
86,65,27,78,63,29,69,16,79,15,0
63,109,103,50,92,3,41,74,33,19,0
80,86,97,107,41,8,76,16,88,79,1
28,26,110,18,74,30,2,72,98,43,1
30,89,86,29,9,27,98,80,84,78,0
55,17,54,5,20,88,86,11,51,80,0
3,78,11,65,20,27,16,8,29,15,1
79,16,48,22,52,87,106,96,80,57,0
107,11,61,27,33,114,49,51,13,3,1
84,9,41,6,68,29,79,74,54,50,1
2,89,16,52,79,96,19,8,50,91,0
96,11,31,58,51,47,68,41,40,88,0
68,20,107,106,28,73,103,79,42,65,1
12,97,13,64,3,54,26,38,90,80,1
70,119,73,42,112,17,20,78,56,75,0
84,20,95,13,44,50,29,22,72,103,0
89,98,63,58,51,54,65,75,86,103,0
73,17,55,79,52,69,54,63,92,88,0
80,72,68,84,65,39,104,66,44,100,0
17,85,33,77,27,25,2,90,110,41,0
3,48,103,13,88,107,54,65,79,47,0
30,67,96,52,68,21,87,99,94,7,1
96,58,13,91,10,2,42,90,9,46,1
102,63,60,13,30,61,4,14,40,100,1
7,47,72,61,83,85,39,44,2,20,0
49,79,71,58,74,97,27,42,86,96,0
18,7,74,55,75,76,86,20,38,8,0
94,51,78,30,50,20,6,38,68,35,0
86,88,106,13,69,66,27,65,9,96,0
13,107,89,50,29,98,12,38,86,85,1
54,86,66,88,34,55,107,106,8,75,0
86,99,45,66,11,18,39,25,46,30,1
97,20,1,39,103,101,93,98,64,15,1
20,1,7,17,65,95,75,101,110,84,1
26,22,7,67,69,30,33,47,6,53,0
78,94,21,75,86,41,39,30,101,93,0
90,76,16,85,97,39,52,35,64,62,1
65,31,83,9,54,17,79,48,51,50,1
80,34,86,74,29,97,25,60,16,48,0
72,7,21,25,29,92,86,51,22,6,0
31,1,21,40,86,46,79,74,25,29,1
19,53,27,47,91,65,101,7,10,93,1
64,54,9,92,17,63,53,73,79,50,0
63,11,50,104,51,54,28,86,85,39,0
15,30,72,55,91,112,88,8,74,3,1
44,31,65,15,121,19,100,79,1,55,1
40,74,20,96,77,47,49,68,98,6,1
56,40,75,63,51,83,65,96,31,47,1
40,46,42,64,8,26,93,41,74,71,1
13,33,7,31,8,57,68,18,9,16,0
41,106,63,84,20,94,88,16,86,8,0
86,1,87,100,69,50,7,42,30,43,1
64,74,15,96,84,104,93,42,20,13,0
54,100,87,19,55,65,103,72,3,43,0
31,13,69,86,114,64,7,71,34,9,0
39,63,20,60,50,92,31,65,85,35,1
91,65,111,19,1,55,13,54,68,2,1
103,29,15,17,102,19,91,69,41,101,1
88,98,111,63,84,87,65,28,54,49,0
30,80,97,112,36,28,47,8,68,100,0
5,113,2,108,106,3,73,19,90,109,1
41,30,67,58,74,20,76,54,29,66,1
32,10,79,55,13,83,28,54,94,87,0
9,58,51,23,86,20,48,73,33,53,0
26,13,30,12,96,17,20,29,46,57,0
63,38,30,88,46,86,93,74,90,104,1
82,20,103,71,74,93,57,13,102,101,0
85,47,74,44,42,57,20,97,8,65,0
3,48,60,92,16,25,15,108,37,107,0
68,17,15,71,7,106,44,100,60,50,1
39,86,77,16,62,21,29,53,34,52,1
53,101,34,42,50,78,9,2,63,79,1
27,76,100,108,15,43,104,63,50,89,1
16,63,70,75,40,42,76,88,57,5,0
9,3,62,93,5,51,92,98,48,87,0
64,53,13,79,89,8,39,55,51,101,0
48,40,34,16,53,61,58,86,90,8,1
41,86,74,18,5,6,14,46,16,37,0
52,107,80,86,102,114,25,96,119,5,0
5,74,6,11,52,96,112,92,12,25,0
68,84,65,13,1,93,104,55,50,16,0
48,88,17,53,27,85,49,5,63,99,1
43,41,111,94,87,110,13,6,23,29,0
65,8,111,52,87,109,20,29,32,28,0
19,1,62,28,50,8,21,10,20,11,1
54,5,34,23,16,100,95,17,37,97,0
47,32,31,29,42,101,7,41,106,46,0
90,9,103,10,28,38,41,48,79,49,1
97,26,36,109,21,113,53,7,75,25,0
72,57,51,76,87,16,78,8,15,112,0
27,53,83,77,74,17,47,9,88,16,0
36,84,78,79,64,43,65,9,41,103,0
65,7,63,46,30,94,55,87,17,91,0
96,63,61,27,78,44,50,107,85,106,0
96,111,17,57,75,74,37,28,14,8,0
51,5,33,11,69,71,21,50,8,7,0
16,72,30,25,81,7,18,80,5,74,0
30,111,106,69,13,19,38,58,20,70,0
31,8,40,7,112,97,27,35,23,95,0
66,1,16,53,88,72,92,62,55,3,1
2,84,107,54,11,65,28,79,63,98,1
90,86,18,19,98,5,11,34,23,51,1
88,51,17,67,50,66,74,29,16,9,0
30,17,100,52,22,26,12,50,13,85,1
102,16,103,10,75,26,81,41,60,65,1
2,10,9,84,111,98,38,32,37,104,1
10,57,40,75,64,41,74,30,101,45,0
92,53,7,69,47,71,101,74,29,93,0
88,43,41,25,50,89,55,22,107,20,0
11,75,84,69,28,71,25,93,38,5,1
63,93,8,9,79,28,54,13,111,88,1
44,90,76,28,26,84,98,93,34,23,1
87,31,81,21,69,30,28,26,74,72,1
57,47,106,25,2,110,11,30,21,7,1
89,78,29,101,5,11,68,30,41,96,1
110,26,80,74,53,20,33,18,55,88,1
51,25,17,19,3,87,1,39,65,26,1
92,39,9,89,46,98,15,95,5,71,0
69,106,72,87,83,63,77,91,13,20,1
72,86,11,92,65,69,54,49,39,79,1
16,68,41,9,17,26,47,7,46,25,1
60,64,106,70,55,11,20,8,71,92,1
1,20,13,103,97,64,53,50,77,92,1
112,86,67,22,85,59,51,7,39,91,0
86,69,83,48,65,10,27,78,66,96,1
61,58,39,18,25,30,110,16,72,28,1
22,49,58,60,80,33,110,30,72,38,0
84,76,2,12,90,86,64,15,70,16,0
57,87,17,88,72,7,12,55,27,25,1
86,101,59,41,88,14,106,91,60,31,0
43,84,67,25,51,92,13,64,30,77,0
77,30,92,83,65,104,78,50,101,67,1
31,45,103,10,96,21,33,30,77,22,0
19,100,91,34,72,103,57,43,30,41,0
86,44,108,82,16,37,104,18,114,39,0
93,22,69,31,111,55,11,28,62,87,0
2,77,66,86,98,16,20,110,9,6,1
26,42,46,9,119,111,61,19,63,23,1
12,74,66,16,29,38,5,91,43,18,1
51,110,54,74,86,15,93,84,37,28,1
67,47,17,85,79,30,72,55,37,88,1
13,95,38,3,15,81,30,53,16,52,0
5,88,110,109,45,70,87,84,55,95,0
87,86,58,93,80,91,16,8,19,26,1
18,95,88,50,91,78,55,86,19,58,1
49,83,90,80,7,64,66,106,95,16,1
9,43,69,7,15,74,64,37,101,41,1
40,27,71,97,44,6,62,64,4,53,1
40,10,34,58,55,46,79,16,81,25,1
69,27,5,96,31,41,85,92,83,106,0
39,41,90,25,16,76,54,89,52,58,1
4,103,9,37,13,89,21,30,17,92,1
96,95,25,75,60,55,16,82,37,72,0
72,20,87,7,47,25,3,97,92,93,1
5,47,26,72,85,11,104,7,62,74,1
84,31,67,14,40,72,20,96,92,91,0
30,28,22,100,12,55,60,74,80,84,0
93,29,22,84,101,15,103,30,69,13,1
5,89,87,97,51,86,93,101,98,17,0
67,43,68,65,86,72,101,97,91,39,1
107,69,8,31,53,26,89,38,43,112,1
19,39,3,84,51,21,85,28,72,50,0
20,80,55,111,30,66,44,61,100,22,0
98,63,31,40,88,103,48,51,66,5,0
38,87,83,39,8,64,70,43,71,55,0
78,20,94,84,13,8,68,87,38,29,0
26,51,14,94,101,50,41,36,7,35,0
86,28,17,112,72,50,21,93,7,96,1
89,83,56,28,110,25,98,82,57,86,0
114,100,110,78,34,29,63,43,16,68,0
49,67,86,74,110,63,36,6,30,10,0
72,47,71,5,61,15,62,39,99,25,1
103,93,31,43,50,66,53,45,40,74,1
25,30,65,90,42,39,11,53,21,80,0
41,6,30,21,33,47,86,65,8,69,0
1,17,61,100,5,112,25,72,55,26,0
11,57,8,3,58,94,87,22,69,29,1
77,112,16,55,39,20,87,21,1,100,0
97,54,30,43,52,66,120,37,67,49,0
110,34,107,28,53,80,104,90,17,84,1
4,64,119,39,72,34,54,21,69,66,0
86,18,7,74,60,62,75,41,97,39,0
79,109,57,13,28,43,86,78,15,107,0
47,9,11,51,42,94,84,96,66,43,0
2,46,56,75,119,78,25,72,85,91,1
47,72,19,3,100,76,87,60,57,49,1
67,51,76,40,92,9,68,87,55,17,0
108,103,113,30,47,68,86,89,54,13,0
16,44,46,27,28,32,93,21,86,65,0
3,2,95,74,7,5,63,19,70,100,1
87,98,28,32,44,70,101,7,8,65,0
16,106,9,79,88,54,74,83,51,27,1
60,22,7,100,8,12,21,85,87,55,1
71,8,87,91,99,19,85,39,31,28,0
106,50,85,51,48,28,84,17,20,6,0
87,99,65,20,35,101,22,12,7,85,0
15,50,89,17,39,7,25,4,100,5,1
53,71,111,15,63,20,38,66,76,10,0
2,73,62,5,55,111,48,51,98,79,0
2,97,106,46,27,88,42,74,50,31,1
84,28,106,41,30,20,89,103,17,78,0
50,96,97,94,103,15,98,84,67,101,1
54,11,55,87,112,31,91,96,88,19,1
30,69,26,73,106,92,53,11,20,74,0
70,26,22,111,53,46,107,25,18,55,0
63,25,72,105,112,21,59,99,7,50,0
23,5,63,88,89,67,64,55,46,79,1
112,57,21,39,28,73,11,7,45,110,0
93,55,20,17,54,106,8,26,2,41,1
28,79,34,52,48,54,2,64,84,17,0
57,87,17,16,8,73,64,65,62,70,0
7,68,42,103,22,101,47,104,84,1,1
100,72,25,50,102,28,106,19,39,3,1
86,101,43,42,65,64,79,41,33,106,0
75,47,51,56,104,40,2,39,27,100,1
65,91,50,49,48,9,58,96,89,20,1
84,114,63,9,20,113,2,45,85,86,1
16,106,40,78,101,33,43,9,79,29,0
35,60,28,20,51,95,50,86,17,97,1
65,78,62,29,46,52,89,43,45,50,1
95,20,39,25,29,86,69,35,26,93,1
30,44,32,74,97,94,20,104,90,84,0
7,50,1,11,27,72,39,100,75,15,0
55,76,83,72,3,17,92,53,89,95,1
30,20,109,76,100,43,10,66,41,27,0
20,74,96,79,69,28,18,63,87,107,0
84,59,111,55,8,23,74,30,16,10,1
15,83,86,9,29,76,11,16,65,30,1
36,33,3,49,67,120,5,97,25,106,1
39,106,86,51,22,7,101,21,102,72,1
12,25,51,16,39,45,96,52,112,74,0
102,20,63,35,8,79,55,28,48,106,0
37,32,25,44,97,5,109,20,57,7,0
113,106,96,45,75,50,95,114,97,7,1
5,30,98,63,43,9,11,69,50,79,0
90,46,110,94,30,1,101,26,39,47,0
88,55,106,63,30,33,40,5,85,17,0
33,93,27,69,88,17,79,89,50,55,1
33,111,74,93,32,26,17,91,54,55,0
79,2,16,48,57,8,70,28,31,9,1
48,65,58,103,87,49,9,63,3,55,1
15,11,45,71,7,51,22,93,57,86,0
19,16,78,17,79,53,27,112,72,40,1
94,69,9,100,5,66,39,77,85,51,1
20,17,63,64,83,103,78,65,101,93,1
55,86,17,54,7,49,16,1,50,112,0
92,28,89,46,29,58,49,54,69,26,0
11,7,86,72,51,100,21,15,62,28,1
40,73,98,13,92,33,54,51,103,21,1
42,3,47,16,33,103,104,100,29,39,1
98,54,30,55,32,16,1,84,90,17,1
13,26,44,66,99,19,65,91,15,7,0
33,11,51,26,56,99,87,30,95,47,1
41,103,101,106,48,91,102,86,59,104,0
86,63,9,13,7,17,18,5,65,51,1
96,63,2,92,16,53,38,88,68,48,0
7,19,13,68,44,100,40,72,41,50,1
80,37,10,33,107,84,50,38,8,97,1
30,100,47,39,109,19,76,15,51,87,0
88,72,39,12,85,94,86,20,108,51,1
99,60,91,101,93,69,29,10,31,51,0
42,29,64,47,10,13,7,101,48,53,1
5,8,55,109,28,16,73,62,86,54,0
28,106,27,68,21,39,98,54,92,5,1
55,86,23,72,66,64,8,56,79,13,0
96,86,97,42,10,8,76,29,9,79,0
58,48,16,87,47,43,57,30,49,107,0
41,98,87,46,32,91,101,38,106,93,1
65,66,1,106,20,55,40,87,100,67,1
93,73,28,87,75,46,48,29,79,111,1
25,50,55,92,72,86,30,1,46,39,0
52,111,71,43,57,92,16,79,53,12,0
47,79,84,29,44,64,95,51,103,106,0
90,39,30,95,71,46,26,88,99,84,0
107,74,77,26,29,87,54,23,43,41,0
2,39,77,83,25,35,47,86,96,66,1
20,15,101,13,54,53,43,40,33,73,0
39,26,91,19,72,11,7,66,86,17,0
86,55,11,30,15,39,112,54,7,79,0
89,72,112,26,19,107,38,87,8,9,1
47,10,101,29,88,16,9,43,40,7,1
22,32,38,86,77,12,26,49,110,41,1
13,88,86,48,47,96,49,40,42,50,0
74,59,55,60,26,53,72,88,20,21,1
86,19,120,93,30,47,41,16,64,3,1
86,89,49,51,54,63,73,66,91,71,1
6,65,15,84,50,107,55,2,40,73,1
72,45,88,27,80,21,53,90,54,66,0
98,9,53,66,73,47,89,26,11,51,0
17,88,55,64,54,63,51,95,89,72,0
107,75,40,8,38,88,64,42,74,37,1
16,1,70,87,29,23,89,106,110,65,1
11,13,30,19,88,43,8,100,58,60,0
22,80,20,104,62,67,33,21,38,3,0
65,94,112,15,103,100,13,64,12,19,1
66,43,76,41,111,70,74,38,33,26,0
90,86,19,21,91,66,40,81,17,52,0
23,109,88,15,45,90,51,76,57,18,0
65,74,84,111,93,8,28,18,79,17,0
108,1,13,75,87,98,84,49,64,48,0
26,51,74,12,62,73,69,104,30,83,0
107,18,106,51,37,5,20,104,28,11,0
9,101,3,74,34,102,4,77,45,92,0
106,68,9,103,86,55,77,17,3,27,0
29,3,31,74,63,50,85,65,77,27,1
49,108,109,119,87,54,19,100,26,69,0
11,84,65,93,32,79,87,88,89,98,1
18,79,20,34,88,50,16,98,8,84,0
88,74,29,48,87,55,16,13,11,9,1
66,65,86,17,54,111,77,103,19,39,0
80,64,62,44,28,38,60,13,54,30,1
25,28,110,11,12,52,71,39,62,26,0
52,5,26,100,1,55,87,8,34,30,0
72,112,100,90,22,98,15,80,30,85,1
20,82,2,75,47,101,106,31,52,41,0
58,86,80,55,27,77,30,74,39,33,0
108,11,87,103,49,58,27,107,76,19,1
112,63,16,87,52,91,11,26,71,72,1
68,65,103,34,41,11,13,89,23,79,0
39,41,31,83,95,35,14,38,7,101,1
51,75,31,9,86,101,87,93,47,29,1
86,58,9,53,45,69,89,5,11,14,1
80,83,11,86,41,10,23,31,79,29,1
5,29,94,84,97,96,86,20,77,88,1
84,15,33,94,98,56,104,97,16,101,1
53,45,72,16,21,63,28,17,112,108,0
15,13,52,89,55,80,88,76,73,79,0
