hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
114,51,11,65,110,94,54,102,84,20,0
23,30,13,19,11,22,58,60,68,81,0
53,74,50,86,67,2,79,9,58,89,1
86,33,103,8,49,109,104,16,87,72,1
53,47,91,3,19,72,50,107,74,65,1
5,57,99,109,62,55,70,75,97,71,0
89,72,9,60,55,98,91,32,13,90,0
40,19,103,50,6,92,9,69,43,68,0
38,109,49,31,86,77,20,34,28,50,1
107,65,43,95,37,13,49,23,30,63,1
9,14,27,96,79,20,8,11,101,41,0
104,91,30,99,36,17,92,29,14,101,0
55,9,31,78,89,16,10,15,96,87,1
28,35,114,86,29,16,40,109,19,50,0
50,82,46,83,65,53,19,91,87,13,0
14,3,36,114,5,48,112,21,23,69,1
69,9,34,87,3,74,49,72,83,86,1
73,85,45,47,37,51,92,112,7,94,0
101,96,64,106,27,34,68,30,41,65,1
55,68,43,19,86,18,91,95,31,88,0
95,50,17,78,5,88,109,19,66,106,1
65,80,85,86,44,96,27,121,82,114,0
31,78,109,45,19,18,95,11,51,119,1
69,50,54,27,17,2,70,99,26,102,1
11,6,31,96,83,55,86,9,64,42,1
5,32,25,104,70,45,8,83,2,90,1
7,27,74,88,46,107,54,13,86,49,1
71,53,52,92,15,85,39,11,25,86,0
87,69,47,20,74,68,33,41,35,30,0
58,8,62,13,30,93,60,38,22,5,0
15,26,19,91,51,11,65,33,99,86,0
13,81,66,26,29,53,30,6,50,43,0
28,50,101,121,81,78,41,31,27,25,0
7,34,41,37,30,101,42,52,43,29,1
3,65,54,52,97,90,8,37,53,91,0
17,94,86,98,68,20,11,74,99,26,1
16,13,19,47,111,38,94,43,100,68,0
39,73,88,13,58,26,52,79,53,54,0
79,9,1,38,50,93,55,106,20,32,1
39,72,26,41,71,32,20,62,74,29,0
39,25,15,100,30,87,60,55,106,46,0
48,51,87,11,29,100,78,109,27,39,1
39,30,73,55,62,11,69,60,87,106,0
30,12,62,25,100,15,83,39,71,55,1
75,52,62,54,55,79,34,11,16,63,0
54,4,13,16,75,49,65,56,7,27,0
63,69,38,111,49,20,8,30,80,29,0
39,97,79,86,89,21,40,9,8,64,1
11,20,98,65,73,3,69,54,55,88,1
97,37,84,42,25,5,114,106,96,75,1
104,64,29,101,98,7,65,86,77,109,1
67,90,87,95,96,20,48,65,38,26,0
65,8,111,74,101,20,6,28,107,47,0
87,69,86,18,25,100,75,39,1,51,0
21,81,107,119,33,70,91,58,95,53,0
8,89,40,111,86,23,85,65,73,70,1
53,69,74,87,56,91,76,29,19,26,1
3,16,11,55,98,51,72,108,114,30,1
94,29,69,106,87,107,55,77,2,15,1
8,50,49,66,38,56,33,30,41,74,1
7,72,25,15,50,38,85,75,106,100,0
86,80,75,13,54,62,27,97,41,3,0
72,64,29,15,42,84,67,31,85,43,0
23,88,9,79,48,65,85,8,86,17,1
64,79,55,10,95,42,74,9,86,69,0
16,13,59,27,74,42,55,90,9,11,0
36,14,63,101,2,50,11,28,98,87,0
101,41,34,100,47,96,15,53,86,87,0
19,86,78,53,91,68,13,9,42,96,1
85,36,4,119,34,12,96,84,25,22,0
78,101,63,98,84,95,38,30,20,53,0
74,65,83,54,91,86,60,12,98,87,1
16,114,30,66,40,71,39,75,104,63,1
83,13,47,19,91,40,9,96,68,10,1
93,41,22,107,25,21,38,111,18,100,1
37,65,76,62,96,74,44,88,111,103,1
64,41,76,36,50,98,87,23,2,72,1
48,51,3,88,97,86,60,90,54,12,0
26,100,69,39,8,31,21,65,62,104,1
47,38,7,28,75,41,93,26,21,110,1
88,13,79,48,84,80,28,16,63,75,1
96,19,8,29,121,92,1,86,38,31,0
12,19,70,7,33,65,25,51,54,112,0
60,48,75,77,38,11,103,3,72,14,1
53,28,25,62,30,43,1,26,58,38,0
9,103,10,76,64,78,16,93,27,29,1
76,23,57,28,59,62,44,101,13,41,0
53,7,47,64,68,92,6,101,13,43,0
81,40,31,55,71,30,53,47,86,56,1
106,87,29,32,18,37,46,107,97,6,1
97,20,73,58,55,79,32,86,33,65,1
106,3,48,84,104,70,86,107,51,35,0
81,50,102,39,65,111,69,21,18,20,0
78,48,9,79,51,38,12,16,39,87,0
7,9,78,74,79,47,106,16,68,53,1
96,75,7,91,19,92,6,39,110,53,1
8,83,55,87,15,88,5,99,39,29,1
11,26,74,83,8,29,68,101,47,57,0
37,76,2,72,114,106,31,55,83,18,0
49,96,86,50,93,9,83,79,55,74,0
82,5,96,106,107,54,26,25,28,8,0
30,4,57,28,25,74,54,111,13,60,0
19,63,53,91,71,39,16,48,65,86,0
10,16,61,20,86,80,78,38,52,40,0
51,11,61,65,50,39,78,54,100,66,0
63,20,16,106,66,82,87,48,65,28,1
46,103,101,2,98,79,76,96,45,44,0
107,86,10,88,98,51,79,49,38,48,1
7,111,71,100,67,97,82,26,91,74,0
2,46,106,50,20,74,8,68,26,95,1
37,98,88,86,12,11,91,60,54,30,0
106,16,71,63,20,74,69,96,50,80,1
28,55,8,80,58,65,39,83,111,70,0
93,65,91,26,47,20,8,69,87,11,1
73,55,50,79,72,9,21,17,51,69,1
97,86,11,52,80,88,13,51,72,66,1
87,79,12,84,97,19,72,86,55,91,1
11,38,68,99,17,7,110,22,72,109,0
2,68,109,22,103,10,74,65,31,51,0
79,74,8,2,32,28,103,65,41,90,1
74,7,25,51,1,71,15,29,17,68,1
76,8,44,110,55,20,101,41,98,39,0
85,21,7,6,51,86,96,30,39,46,0
85,87,40,71,72,112,34,93,16,28,1
110,84,70,17,98,21,63,61,53,77,0
88,40,106,63,81,16,29,4,87,10,0
7,87,72,76,33,111,43,60,3,18,1
38,25,101,57,95,7,35,22,45,26,1
62,27,18,44,55,95,5,88,25,102,0
78,47,86,18,83,19,112,13,84,61,0
27,54,83,29,35,19,26,91,93,51,1
110,21,41,31,88,9,97,64,44,51,1
95,43,86,87,51,110,27,74,6,107,0
78,119,53,73,4,12,100,29,75,25,0
84,5,103,36,41,101,93,46,96,16,1
79,96,11,20,69,43,33,41,47,7,0
44,83,93,55,68,103,16,106,86,45,1
29,74,110,44,26,25,53,107,1,30,1
109,84,75,98,30,97,15,64,68,44,0
67,33,55,76,112,13,6,58,53,86,0
43,77,38,87,50,91,55,70,74,112,0
101,84,69,42,17,38,20,13,93,22,0
63,60,31,7,94,35,4,107,2,50,0
45,7,113,5,63,49,50,106,9,86,1
72,73,51,87,100,74,1,7,55,3,1
109,31,86,38,29,16,44,111,52,11,1
49,57,107,79,61,16,6,30,38,72,0
54,17,86,53,25,89,79,55,39,72,0
86,84,2,76,10,87,46,28,93,62,0
102,76,62,28,92,79,88,15,63,1,1
86,46,50,106,96,9,23,68,79,98,1
50,92,81,45,53,76,30,106,41,58,0
47,68,29,7,63,9,75,60,65,61,1
10,9,5,92,76,80,31,98,62,7,0
108,48,34,103,86,83,70,57,11,27,0
7,101,12,65,90,13,92,63,54,86,1
7,15,92,34,103,30,47,10,42,29,1
86,28,80,13,85,50,72,53,62,106,0
87,6,26,104,8,72,99,33,20,78,0
104,43,7,93,68,76,42,3,91,65,0
87,78,71,12,85,18,52,86,99,25,1
45,10,66,7,64,12,50,46,22,19,0
19,59,68,63,119,96,72,17,31,91,0
12,39,26,22,65,75,20,35,38,8,1
101,44,103,13,57,9,87,91,19,29,0
28,106,44,37,55,32,8,50,104,13,1
11,100,52,51,20,55,74,3,50,70,0
46,35,73,20,65,29,43,79,93,27,1
64,106,71,55,95,53,75,80,62,45,0
74,8,27,97,71,76,7,63,70,50,1
80,79,39,54,64,1,13,86,55,52,1
48,5,69,103,13,15,51,40,9,86,1
26,55,8,49,32,111,98,87,77,69,0
79,39,64,97,41,46,56,85,90,88,0
106,91,96,87,36,104,13,68,20,109,0
29,9,44,34,30,52,58,85,62,10,0
92,13,101,48,78,65,41,27,72,7,1
81,80,78,25,86,74,60,58,16,52,0
20,63,107,98,11,101,96,48,86,106,0
83,7,47,12,75,99,31,26,22,72,0
101,53,106,89,20,82,41,75,9,3,1
16,102,103,10,75,26,81,41,60,65,1
74,41,58,107,50,20,91,6,9,65,1
51,114,30,7,77,14,36,79,81,75,0
91,72,69,9,102,23,93,64,65,79,1
86,66,11,99,45,25,46,30,18,39,1
59,100,44,78,110,34,50,8,80,103,1
72,50,46,3,100,31,27,60,8,11,0
12,74,7,38,5,86,72,106,53,77,1
9,20,83,78,95,77,30,17,2,57,0
50,76,16,69,49,19,33,13,89,90,0
26,65,40,110,19,104,101,12,60,22,0
5,17,102,84,93,67,88,50,28,46,1
76,84,87,16,8,9,111,38,10,23,1
57,86,11,52,4,85,6,90,17,39,0
13,72,55,90,3,80,44,79,97,66,0
92,37,38,84,10,51,12,9,30,25,0
75,109,79,96,25,48,86,13,19,91,1
107,46,37,104,98,56,90,25,102,86,1
98,3,9,110,12,36,7,67,19,85,1
65,84,50,47,109,64,103,18,22,106,1
51,87,39,10,27,78,91,19,86,21,1
43,42,60,30,9,91,85,7,78,13,0
112,73,16,79,8,28,76,20,58,23,0
74,41,48,20,7,93,76,57,29,26,0
12,39,13,71,68,53,106,89,102,21,1
84,56,5,19,38,63,85,46,83,20,1
88,25,41,68,7,35,36,27,44,23,1
50,68,51,106,96,3,56,65,17,9,1
54,14,74,92,88,5,57,106,8,107,1
54,17,51,3,57,43,78,28,79,48,0
14,84,57,68,29,99,91,96,87,77,0
3,9,41,13,73,8,88,68,106,29,1
101,84,34,38,10,3,39,19,12,85,1
30,7,34,41,37,101,43,29,42,52,1
109,20,73,85,87,19,75,106,97,91,0
86,28,98,48,37,85,88,79,74,93,0
15,100,87,69,18,12,60,49,88,68,1
74,25,48,79,2,109,30,41,13,103,1
34,68,86,88,54,72,50,92,46,16,0
78,65,31,101,93,52,10,79,29,15,1
33,96,26,74,13,64,20,77,97,75,0
56,92,17,51,88,26,103,40,72,97,1
87,6,7,86,21,114,40,67,27,16,1
19,3,91,4,25,71,50,55,7,8,1
95,37,76,97,107,63,26,88,74,84,0
27,74,10,66,65,56,39,38,29,61,1
15,107,39,79,2,9,87,12,100,57,1
8,83,22,27,53,99,21,5,65,51,1
74,20,93,110,28,26,70,38,92,17,0
23,110,31,2,10,7,74,63,85,41,0
80,17,50,29,20,35,90,28,2,48,0
78,104,26,43,64,82,41,86,13,20,0
38,6,21,91,30,20,58,39,9,67,0
6,9,75,51,25,52,119,89,46,92,1
13,50,6,9,47,59,23,2,111,76,1
25,17,89,74,53,7,80,34,55,52,0
53,74,27,33,42,93,101,10,21,7,1
31,69,112,100,46,12,11,83,55,86,1
55,50,18,35,107,8,28,16,87,80,1
54,28,47,68,104,3,40,9,88,65,0
49,71,33,92,63,11,73,86,89,62,1
72,34,100,61,25,8,46,51,112,86,0
106,38,31,3,28,11,68,60,42,100,1
26,110,17,29,54,74,8,38,30,55,0
97,21,99,31,53,65,5,25,51,16,1
53,47,92,6,101,41,97,51,42,9,0
68,46,61,100,42,12,3,29,60,11,0
9,73,54,104,25,63,16,91,85,93,1
84,78,79,41,9,100,93,86,29,15,0
31,41,7,64,101,86,16,109,20,13,1
14,72,26,90,55,89,5,1,13,53,0
50,72,16,17,51,55,112,87,25,1,1
71,50,17,99,91,85,40,20,95,38,0
96,70,16,78,50,15,33,98,64,77,1
9,77,86,5,95,89,88,92,50,106,0
73,47,3,88,49,76,64,54,21,26,1
39,8,30,47,60,69,25,68,3,51,0
85,42,90,61,36,75,88,119,94,56,1
66,8,86,53,21,72,111,65,43,71,1
50,61,3,21,28,31,100,72,19,87,0
79,27,41,43,54,101,34,42,9,78,1
109,79,50,74,16,84,6,20,76,41,0
106,32,89,54,26,3,29,8,62,13,0
96,29,106,26,101,78,98,15,75,16,0
71,63,25,88,64,110,83,73,36,42,1
64,69,101,42,47,58,30,49,41,45,1
62,49,9,64,12,100,104,19,37,23,0
25,7,47,1,112,73,87,72,69,100,0
19,101,78,95,91,41,39,5,110,99,1
49,51,20,45,107,100,30,7,39,41,0
88,40,27,77,53,65,68,86,106,10,1
97,50,7,8,11,29,39,10,26,20,1
26,12,10,7,11,28,31,95,61,30,1
2,91,78,19,101,84,42,51,43,64,1
8,16,74,50,32,73,65,59,103,111,0
25,93,107,53,79,30,111,43,38,1,1
112,94,20,58,63,7,83,33,25,9,0
7,59,9,56,20,19,22,31,66,42,1
79,33,96,93,74,97,44,91,83,65,0
31,41,63,98,86,80,23,50,36,28,1
64,28,29,106,83,16,63,68,73,96,1
54,2,68,49,103,10,33,5,107,17,0
107,55,27,8,36,25,40,23,72,92,0
22,11,85,47,27,20,7,96,15,63,1
25,30,72,71,99,67,39,84,31,51,0
8,13,99,98,20,91,19,29,69,75,0
25,86,18,39,80,97,51,1,16,52,1
39,66,53,12,26,43,72,111,100,28,1
79,96,1,9,13,58,76,74,29,7,0
35,65,101,95,71,20,64,8,94,2,1
80,74,8,40,33,81,52,10,39,86,0
57,4,104,47,97,27,3,18,71,36,1
33,48,20,62,39,86,55,46,64,18,1
2,21,41,97,68,74,79,9,50,106,0
55,13,109,25,71,114,86,34,108,8,0
95,55,26,8,110,80,43,107,65,111,0
64,47,68,94,16,84,63,96,74,101,0
106,96,58,3,74,53,92,86,47,69,0
11,100,30,15,51,49,69,80,102,3,1
91,79,18,80,65,39,97,88,87,54,0
73,39,50,59,55,3,72,82,85,88,0
40,53,58,29,19,38,52,87,80,81,1
92,10,98,88,55,39,66,54,21,102,1
87,55,65,57,18,8,27,47,62,80,1
76,100,65,81,75,62,11,87,78,54,0
79,31,51,9,63,5,66,38,53,54,0
2,7,12,94,20,84,47,99,93,30,0
76,2,86,57,44,6,94,96,66,87,1
106,91,85,72,42,46,67,87,79,66,1
5,98,38,92,48,26,17,9,51,69,0
13,71,111,53,6,80,87,65,62,28,0
4,84,14,87,8,1,2,32,111,34,1
25,7,66,33,61,51,84,75,10,35,1
20,2,8,68,39,11,86,52,51,7,0
62,35,63,96,84,80,5,17,55,107,0
81,93,91,55,90,64,92,73,80,88,1
31,103,10,78,16,30,53,99,43,101,0
101,41,86,77,13,84,109,9,51,74,1
38,23,30,111,48,21,93,25,2,37,0
55,40,80,5,27,74,21,20,1,16,0
95,41,86,78,31,20,13,8,15,26,1
39,1,28,69,31,98,49,45,27,60,1
32,68,54,97,106,79,63,60,31,73,1
54,23,28,86,103,80,79,10,34,57,0
106,54,2,5,83,8,43,87,55,114,0
16,10,43,101,87,91,81,13,120,86,1
28,73,17,9,40,88,92,74,99,3,1
28,7,21,86,15,26,99,94,13,84,1
74,7,54,62,86,109,37,88,65,40,0
55,106,49,92,28,97,87,83,8,17,0
10,27,101,2,99,19,96,78,97,98,0
25,99,39,86,45,7,87,72,38,11,0
85,79,52,41,96,112,12,65,110,74,1
94,84,17,85,93,7,6,77,92,104,0
54,46,79,88,28,85,37,104,16,74,1
91,92,73,15,86,65,25,9,80,84,1
79,42,34,64,96,7,101,88,47,41,0
72,29,77,88,52,11,60,109,51,111,1
8,98,3,74,14,93,100,50,15,63,1
36,89,68,84,13,96,72,91,26,64,1
41,98,49,68,20,91,29,80,99,5,1
49,79,9,8,55,86,96,48,58,35,1
31,106,84,28,25,68,59,71,39,61,0
41,20,37,99,22,103,44,106,64,57,1
7,26,106,46,57,20,104,39,31,28,1
13,75,104,84,8,11,50,20,28,51,0
79,8,96,30,46,75,2,84,91,70,1
74,16,20,5,18,73,104,27,70,87,1
80,111,18,97,84,28,87,93,74,107,1
73,111,67,53,20,93,65,22,112,30,1
93,96,26,17,31,71,20,95,59,110,1
80,87,103,34,78,19,40,88,30,72,0
30,13,109,41,20,66,86,58,70,43,0
8,41,58,111,47,67,29,5,75,22,1
47,68,13,18,16,65,41,60,94,75,0
16,12,75,57,4,41,74,55,88,68,0
112,76,72,53,58,85,70,26,63,65,1
85,73,72,92,100,15,11,51,62,112,1
39,8,30,51,26,55,19,79,52,91,0
12,69,30,34,62,25,48,38,16,64,1
37,77,27,78,99,85,33,47,64,29,1
27,9,51,59,100,89,2,80,23,26,1
27,65,81,12,97,91,62,88,90,19,0
27,65,54,74,20,41,73,50,68,88,0
13,52,80,54,79,53,55,3,49,88,0
16,72,43,38,86,50,6,74,3,69,0
101,77,99,16,20,6,92,3,9,53,0
48,103,16,91,23,73,63,86,83,51,1
75,26,51,72,17,61,50,12,112,39,1
121,22,13,107,1,27,18,100,106,34,1
102,106,8,85,5,44,97,20,50,23,0
95,100,59,57,31,72,121,74,3,18,1
54,65,66,20,39,11,86,33,8,97,1
94,33,71,111,98,8,23,110,65,54,1
100,15,11,78,27,88,19,63,86,13,0
61,7,114,70,27,108,88,9,43,31,0
13,69,26,99,47,21,58,9,42,78,1
7,89,69,87,9,74,27,55,72,88,1
64,36,99,8,72,71,95,68,60,65,0
63,86,89,54,46,23,72,79,64,55,1
26,2,77,20,43,44,39,64,7,61,1
80,110,87,69,49,13,68,26,56,28,1
30,49,13,62,8,40,15,88,7,39,0
28,79,6,63,35,48,96,50,11,7,1
9,80,106,50,55,8,100,30,28,43,0
77,22,26,1,7,27,51,8,33,94,1
2,89,8,79,85,50,104,9,82,88,1
43,50,55,20,109,53,67,25,38,30,1
53,45,9,18,92,52,72,55,19,16,0
107,80,93,38,64,109,90,45,53,19,1
54,55,26,17,111,62,49,2,79,8,0
61,112,39,47,100,19,85,91,7,73,0
8,87,55,15,107,57,86,18,74,16,0
90,81,66,91,11,64,75,69,85,54,1
53,76,16,30,114,66,39,3,29,95,1
106,71,55,50,15,85,52,72,100,87,1
87,81,8,17,88,65,59,6,91,27,0
71,60,12,109,91,85,54,98,19,39,1
110,83,91,72,23,64,6,7,92,21,1
71,88,46,79,80,106,96,8,20,28,1
47,7,78,87,48,100,34,65,30,72,0
3,31,73,69,70,72,50,61,15,85,1
18,50,74,16,66,69,112,20,106,43,0
34,106,68,96,83,55,86,74,69,92,1
73,100,114,70,37,74,107,54,16,50,1
34,56,9,79,96,27,13,33,78,47,1
5,46,83,10,65,27,74,63,55,29,1
85,23,29,49,72,20,28,94,69,38,0
101,40,64,20,89,11,22,106,13,84,1
66,64,46,21,81,74,40,10,53,16,0
13,27,83,34,47,79,82,4,96,30,1
20,78,54,87,14,63,96,46,68,83,0
3,13,93,23,80,91,28,14,19,30,1
86,1,103,9,11,49,64,55,26,89,1
94,97,65,20,42,40,83,101,41,95,0
86,52,21,33,16,39,29,81,68,20,0
28,21,50,64,8,39,112,7,33,72,0
101,43,111,69,93,48,45,51,37,9,1
30,43,27,41,47,15,53,42,101,33,1
17,90,89,2,86,98,84,37,8,13,1
8,28,74,85,86,16,46,9,91,98,1
88,44,83,80,90,106,110,3,16,94,1
26,107,48,40,69,113,86,120,16,47,1
86,12,28,50,25,21,2,87,19,57,0
10,41,26,65,3,13,20,109,55,32,0
41,98,101,84,90,75,14,91,28,17,1
13,57,88,86,48,51,70,30,4,36,0
84,17,75,65,10,2,9,23,111,93,0
16,87,71,56,102,106,98,86,108,8,1
11,68,9,29,7,98,86,1,101,78,0
53,112,52,48,28,27,60,81,43,63,1
106,96,64,47,86,7,78,99,34,101,1
42,46,9,101,65,43,20,7,96,47,0
42,68,27,49,65,26,13,4,20,29,1
91,8,22,19,30,28,51,25,11,26,1
104,107,106,5,54,80,16,33,46,30,0
51,26,68,42,11,46,7,106,110,50,1
80,79,74,66,55,40,77,17,16,52,0
98,55,86,54,28,71,75,94,47,65,0
96,92,25,63,23,16,41,75,31,99,1
46,60,55,50,59,58,11,69,3,84,0
88,92,91,9,48,47,86,8,53,20,1
86,114,96,8,25,51,73,7,102,30,1
51,76,79,5,9,92,89,13,26,98,0
15,27,51,8,16,75,28,1,23,84,1
51,89,5,9,11,86,20,66,65,53,1
51,11,43,5,7,6,21,92,47,86,1
18,114,64,65,71,53,88,106,63,90,0
26,1,55,97,110,90,54,107,51,43,0
15,41,69,47,31,45,80,40,88,49,1
111,23,10,76,16,87,35,18,28,66,0
10,42,88,90,47,27,41,53,87,15,1
30,101,61,44,99,76,119,69,47,87,0
74,28,77,29,30,46,25,107,72,69,0
2,50,36,100,38,42,30,106,29,26,0
9,86,57,89,48,50,84,35,114,78,1
31,55,9,107,54,68,88,80,64,71,0
101,89,88,16,106,10,47,26,78,87,0
86,69,51,49,83,59,79,58,9,46,1
97,9,84,44,50,28,3,20,87,53,1
16,51,34,93,68,9,13,83,79,69,1
3,96,85,65,61,9,84,20,54,68,1
68,38,42,100,39,13,60,87,11,70,1
64,55,89,63,93,10,86,13,54,66,0
2,74,42,27,86,16,54,68,96,13,1
84,30,63,76,88,16,86,54,98,23,0
42,93,92,16,47,43,83,69,65,87,1
3,64,45,91,89,68,52,106,27,7,1
7,72,74,98,92,76,9,66,89,63,1
64,54,16,17,96,14,35,93,27,108,1
51,91,81,87,80,63,83,3,65,39,0
43,68,72,20,65,58,77,49,53,27,0
33,47,89,110,68,26,95,31,10,99,0
73,9,65,70,71,7,36,63,75,104,0
55,86,16,9,106,54,50,13,88,76,0
72,50,46,28,100,31,25,99,60,8,1
55,74,50,23,79,76,83,29,9,86,1
15,87,29,51,93,11,27,84,65,48,1
16,79,11,109,84,80,74,76,23,20,0
74,20,63,86,93,30,88,34,7,81,0
65,87,29,109,84,78,44,91,103,26,0
2,43,10,7,78,27,103,110,46,41,0
107,42,110,112,22,66,69,26,72,46,0
73,5,76,83,65,23,55,3,102,63,0
2,6,102,59,30,9,74,28,79,55,1
68,74,16,67,51,20,35,99,64,29,1
101,9,34,7,63,65,5,97,88,8,1
70,35,96,50,86,102,11,101,16,69,1
54,3,103,20,60,97,62,72,31,5,1
110,86,7,49,109,16,95,43,97,75,1
65,27,2,67,68,87,69,93,96,88,1
34,20,99,103,37,85,30,106,67,65,1
10,79,98,39,7,9,78,23,1,86,0
72,3,87,52,51,13,91,2,59,85,0
89,13,2,26,69,72,107,41,87,73,0
51,88,92,39,17,63,20,54,66,13,1
41,50,60,89,36,23,17,98,6,20,1
5,72,62,40,51,86,73,7,21,45,1
31,39,88,12,19,100,42,90,63,22,0
110,7,85,25,11,87,72,105,100,47,0
5,100,74,70,57,30,77,17,104,83,0
29,48,44,83,33,7,51,68,10,78,0
60,72,112,73,74,92,85,15,51,39,0
10,79,84,55,11,34,28,87,93,23,1
47,7,95,71,30,100,68,106,20,72,0
55,26,38,98,18,107,8,102,46,20,1
10,7,111,65,36,109,84,74,112,2,0
93,76,92,68,88,74,40,51,83,10,0
92,98,65,86,17,103,55,89,75,95,0
91,51,39,19,26,72,7,97,25,86,1
39,18,7,68,13,107,43,114,111,51,1
71,86,42,7,39,30,16,102,87,97,1
6,16,74,101,55,9,97,107,93,23,1
67,57,47,69,20,41,29,23,87,4,1
13,80,88,74,83,12,95,30,107,55,0
16,27,47,72,65,21,57,54,86,60,0
74,64,84,106,96,51,101,6,110,30,0
90,50,9,28,98,8,107,88,5,70,1
91,86,18,98,104,90,74,28,84,54,0
47,23,68,22,41,31,66,6,46,7,1
93,47,7,36,101,84,1,78,96,71,1
25,10,68,2,26,7,30,97,15,99,1
60,77,87,9,7,58,8,107,49,55,1
14,104,48,76,87,62,45,8,86,49,1
42,16,43,52,41,46,77,30,50,85,1
88,2,79,8,34,9,18,84,65,23,1
9,36,8,28,79,37,96,11,84,65,0
16,98,75,54,50,27,40,100,2,46,0
98,13,9,73,86,88,21,5,54,28,1
103,1,16,49,99,98,36,64,47,48,1
106,101,17,71,97,21,6,92,61,50,1
87,77,20,35,43,48,101,84,72,2,0
40,13,92,6,3,64,15,29,79,7,1
28,17,111,58,54,87,98,13,89,1,0
44,83,64,17,110,91,26,36,47,99,0
39,30,68,1,100,28,87,21,50,77,0
40,13,16,112,33,6,100,75,68,41,0
69,47,40,53,101,55,27,21,96,92,1
106,54,65,26,32,41,110,20,109,49,1
28,13,1,37,83,75,8,114,55,89,1
3,69,72,102,77,6,71,27,28,17,1
7,13,18,88,75,53,71,6,20,9,0
58,102,3,47,36,64,63,65,69,25,0
8,107,110,97,33,28,74,86,20,6,0
72,78,87,88,42,83,101,47,48,65,0
86,47,43,20,53,26,73,51,60,92,0
20,51,68,44,13,17,7,25,71,12,1
95,86,65,69,52,92,98,51,9,5,1
91,20,19,18,38,65,87,107,8,36,0
51,95,87,68,17,78,26,35,2,66,0
22,58,41,30,12,70,69,53,80,20,0
1,27,38,87,49,60,110,100,104,47,1
53,58,38,1,102,13,88,69,92,72,1
103,17,42,101,96,20,31,36,4,95,1
83,11,18,71,74,72,39,69,61,30,0
88,86,102,11,48,54,87,49,107,55,1
28,31,1,19,98,44,64,29,27,49,1
107,54,38,111,43,58,106,26,69,21,1
12,71,69,54,112,63,65,37,43,107,1
41,34,64,89,101,67,33,13,15,38,1
47,88,63,85,86,87,48,71,65,12,1
49,20,87,29,6,46,79,16,2,54,0
72,55,73,112,102,85,100,9,21,106,0
75,42,21,68,96,41,7,65,47,87,0
22,54,87,69,62,49,41,26,110,38,0
93,69,50,85,27,23,64,55,9,83,1
7,21,39,91,99,37,33,29,1,17,1
49,16,66,8,86,6,84,75,9,65,0
74,91,35,13,96,44,87,43,102,27,1
16,69,64,65,20,23,79,93,83,29,0
8,28,20,33,18,26,107,67,80,22,0
7,103,28,35,54,10,76,14,111,96,0
66,39,55,64,63,72,101,62,91,92,0
44,97,31,99,57,29,9,8,79,4,1
46,7,15,43,86,6,29,92,74,20,1
13,54,103,5,26,63,88,17,21,53,1
64,79,48,13,55,86,65,25,63,39,0
56,67,22,83,12,10,36,28,41,44,0
98,88,92,76,8,64,47,53,73,86,1
26,111,8,98,38,21,55,93,79,20,1
7,17,51,93,101,16,72,13,20,65,1
13,73,47,31,86,5,43,54,103,65,1
13,57,30,41,68,15,88,101,9,27,1
30,46,41,96,64,91,26,51,19,39,1
55,79,66,43,16,40,1,46,52,86,0
30,111,35,96,12,56,27,110,71,44,0
57,27,39,19,85,51,15,13,86,20,0
10,77,86,65,68,71,82,64,53,104,1
8,49,20,65,3,53,51,54,55,52,1
65,8,86,70,23,106,54,37,97,107,1
39,12,66,87,7,35,5,20,99,51,1
50,13,97,83,93,74,3,27,96,55,0
75,26,67,65,106,41,101,61,20,93,0
8,86,16,13,75,84,9,28,64,93,0
13,60,54,3,86,48,49,58,80,88,1
28,8,39,90,84,30,110,97,7,18,0
54,27,78,53,7,106,101,48,16,29,1
85,20,39,21,8,60,11,61,58,101,1
46,85,30,106,41,109,60,20,22,7,1
13,25,18,64,20,53,28,50,43,72,1
10,100,92,38,68,16,79,107,43,12,0
102,20,11,84,83,87,32,55,98,46,1
46,95,66,71,86,78,50,22,11,16,0
7,11,98,89,92,68,27,96,9,55,0
54,55,49,60,64,87,69,13,93,32,1
29,80,2,9,27,86,7,47,98,74,1
25,78,3,40,92,110,121,69,109,14,1
77,61,66,11,26,39,78,94,20,75,1
102,35,86,70,84,81,39,51,5,28,1
53,74,20,78,33,47,91,7,96,104,1
14,109,102,17,5,104,10,83,34,27,0
41,38,45,52,37,2,9,101,49,100,0
16,68,13,63,96,26,67,74,79,65,1
73,92,54,13,63,53,20,45,48,66,1
103,16,101,41,53,67,78,29,64,27,0
55,66,72,27,39,86,62,52,85,49,1
26,2,11,83,17,53,45,27,7,78,0
85,65,86,41,40,29,31,30,62,46,1
69,47,86,96,52,80,15,64,29,9,1
96,94,41,86,75,47,87,84,29,54,0
92,55,62,63,64,88,98,86,11,72,0
8,65,3,73,112,68,54,74,41,60,1
42,75,64,69,11,44,50,20,76,98,1
99,7,94,84,11,50,100,25,112,70,1
92,20,11,100,101,39,112,69,55,7,0
12,7,86,44,78,97,25,27,36,70,0
57,30,100,20,11,109,68,16,39,69,1
38,70,107,20,13,69,109,39,26,41,0
50,84,13,54,16,48,100,30,39,51,0
5,109,106,91,51,74,20,96,84,86,0
19,86,93,50,16,79,9,29,23,48,1
59,90,50,76,2,19,20,48,111,38,0
